id,subject,qtype,final_score,S1,S2,S3,S4,S5,S6,S7,S8,S9,has_image,confidence,top_signal,top_reason
6229c9ffb70e4b50e44fa0c6,physics,scq,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (8 <math> tags, 783 visible chars)"
6229cac2b70e4b50e44fa0d9,physics,scq,0.0701,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
6229cac31f1d6050de00f39b,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
6229cac4b70e4b50e44fa0db,physics,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f9126701aa72e34693d592f,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (6 <math> tags, 526 visible chars)"
6229cac41f1d6050de00f39d,unknown,scq,0.075,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
5f912c5f1aa72e34693d5943,physics,scq,0.0405,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,unlikely,S4,Pronoun with possible missing antecedent
6229cac4b70e4b50e44fa0dd,physics,scq,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (10 <math> tags, 967 visible chars)"
5f912deb1aa72e34693d594e,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f43edb70e4b50e450167b,physics,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f91326a1aa72e34693d5968,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f43edb70e4b50e450167d,unknown,scq,0.05,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0,unlikely,S4,"FORCED LOW: long self-contained text, no visual signals"
622f43ed1f1d6050de0162b4,physics,scq,0.0467,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 4/8 labels have <15 chars
6229cc06b70e4b50e44fa0f3,physics,scq,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (7 <math> tags, 631 visible chars)"
6229cc071f1d6050de00f3b4,physics,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
6229cc07b70e4b50e44fa0f5,unknown,scq,0.0917,0.0,0.0,0.9167,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 11/12 labels have <15 chars
5f9136fc1aa72e34693d5987,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
6229cc071f1d6050de00f3b6,physics,scq,0.2311,0.0,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S2,Spatial deictic: 'from the graph'
6229cc08b70e4b50e44fa0f7,physics,scq,0.0911,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0,unlikely,S4,Ends with 'given below'
5f9139e71aa72e34693d5991,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f913bb71aa72e34693d5994,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
6229cec9b70e4b50e44fa189,physics,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
6229cec91f1d6050de00f3cb,physics,scq,0.0701,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
6229cec9b70e4b50e44fa18b,physics,scq,0.1075,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
6229cec91f1d6050de00f3cd,physics,scq,0.5313,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,possible,S1,Explicit ref: 'figure'
6229cec9b70e4b50e44fa18d,physics,scq,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (19 <math> tags, 1269 visible chars)"
5f9142431aa72e34693d59b5,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
6229d4691f1d6050de00f417,physics,scq,0.5266,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,possible,S1,Explicit ref: 'figure'
6229d469b70e4b50e44fa1d2,physics,scq,0.0093,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 1/10 labels have <15 chars
6229d4691f1d6050de00f419,physics,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
6229d469b70e4b50e44fa1d4,physics,scq,0.1935,0.0,0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S2,Spatial medium signals: 3 matches
6229d46a1f1d6050de00f41b,physics,scq,0.3009,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.5,0.8,0,unlikely,S5,Spatial medium signals: 2 matches
622f45951f1d6050de01633d,physics,scq,0.184,0.0,0.0,0.75,0.4,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622f4595b70e4b50e4501702,chemistry,scq,0.0297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (8 <math> tags, 779 visible chars)"
622f45951f1d6050de01633f,physics,scq,0.0327,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S2,Spatial medium signals: 1 matches
622f4595b70e4b50e4501704,chemistry,scq,0.0462,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 4/8 labels have <15 chars
5f91471f1aa72e34693d59c0,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f91803e1aa72e34693d59fc,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f91869b1aa72e34693d5a04,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (4 <math> tags, 333 visible chars)"
5f918efc1aa72e34693d5a16,unknown,scq,0.0863,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 1/2 labels have <15 chars
5f918efc1aa72e34693d5a17,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f9194c71aa72e34693d5a23,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f91ada51aa72e34693d5a2b,physics,scq,0.1528,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Spatial medium signals: 1 matches
622ee4bb1f1d6050de01541b,mathematics,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622ee4bc1f1d6050de01541d,mathematics,scq,0.2091,0.0,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S2,Spatial deictic: 'at point     Q'
622ee686b70e4b50e4500429,unknown,scq,0.115,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622ee4bcb70e4b50e45003c2,mathematics,scq,0.0621,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 2/8 labels have <15 chars
622ee686b70e4b50e450042b,unknown,scq,0.145,0.0,0.0,0.3,0.4,0.0,0.0,0.0,0.5,0.0,0,unlikely,S4,Orphaned options: 6/20 labels have <15 chars
622ee6861f1d6050de0154a3,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622ee6861f1d6050de0154a5,unknown,scq,0.115,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622f64291f1d6050de016a5e,biology,scq,0.0598,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 2/8 labels have <15 chars
622ee6d41f1d6050de0154a7,mathematics,scq,0.104,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622ee6d4b70e4b50e4500433,mathematics,scq,0.0665,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622ee686b70e4b50e450042d,unknown,scq,0.115,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622ee6d51f1d6050de0154a9,mathematics,scq,0.0665,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622ee6d5b70e4b50e4500435,mathematics,scq,0.102,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622ee6d51f1d6050de0154ab,unknown,scq,0.07,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Roman numeral options with short/empty text
622ee853b70e4b50e4500451,physics,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622ee8531f1d6050de0154c6,physics,scq,0.0537,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 2/8 labels have <15 chars
622ee853b70e4b50e4500453,physics,scq,0.5812,1.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1,possible,S1,Explicit ref: 'figure'
622ee854b70e4b50e4500455,physics,scq,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (11 <math> tags, 859 visible chars)"
622ee8541f1d6050de0154c8,physics,scq,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (13 <math> tags, 822 visible chars)"
622eea151f1d6050de015516,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622eea15b70e4b50e45004af,mathematics,scq,0.0665,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622eeaae1f1d6050de015523,physics,scq,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (16 <math> tags, 1432 visible chars)"
622eeaaeb70e4b50e45004be,physics,scq,0.0734,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0,unlikely,S4,Pronoun with possible missing antecedent
622eeaae1f1d6050de015525,physics,scq,0.0746,0.0,0.0,0.4444,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 4/9 labels have <15 chars
622eeaaf1f1d6050de015527,physics,scq,0.0527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0,unlikely,S8,"High MathML density (21 <math> tags, 1747 visible chars)"
622eebf21f1d6050de015537,physics,scq,0.1372,0.0,0.0,0.25,0.4,0.0,0.0,0.0,0.5,0.0,0,unlikely,S4,Orphaned options: 2/8 labels have <15 chars
622eeaaeb70e4b50e45004c0,physics,scq,0.2036,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.5,0.0,0,unlikely,S5,Pronoun with possible missing antecedent
622eebf2b70e4b50e45004d5,mathematics,scq,0.644,1.0,0.8,0.0,0.4,0.0,0.0,0.0,0.5,0.0,1,probable,S1,Explicit ref: 'figure'
5f92c9351aa72e34693d5a95,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622eed07b70e4b50e45004f5,physics,scq,0.7051,1.0,1.0,0.0,0.9,0.0,0.0,0.0,0.5,0.0,1,probable,S1,Explicit ref: 'figure'
622eed071f1d6050de015555,physics,scq,0.0537,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 2/8 labels have <15 chars
622eed07b70e4b50e45004f7,mathematics,scq,0.5491,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,possible,S1,Explicit ref: 'figure'
5f92d9551aa72e34693d5a9d,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622eed081f1d6050de015557,physics,scq,0.2914,0.0,0.8,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0,unlikely,S2,Spatial deictic: 'shown in'
5f92e06c1aa72e34693d5aad,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f92f1a01aa72e34693d5ab5,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (4 <math> tags, 264 visible chars)"
5f92e06c1aa72e34693d5aae,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f92f3e51aa72e34693d5ab8,chemistry,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f92f6201aa72e34693d5ac5,chemistry,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f92f6201aa72e34693d5ac7,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f92f6201aa72e34693d5ac8,chemistry,scq,0.0343,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,unlikely,S4,Pronoun with possible missing antecedent
5f92f8621aa72e34693d5ad8,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (3 <math> tags, 258 visible chars)"
5f931a7c1aa72e34693d5af0,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (5 <math> tags, 408 visible chars)"
5f931a7c1aa72e34693d5af2,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93248a1aa72e34693d5b02,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f9325721aa72e34693d5b07,chemistry,scq,0.0297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (13 <math> tags, 1141 visible chars)"
5f9326721aa72e34693d5b0f,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93276c1aa72e34693d5b11,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f08d7b70e4b50e4500a1b,physics,scq,0.0327,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S2,Spatial medium signals: 1 matches
622f08d71f1d6050de01587e,physics,scq,0.1762,0.0,0.2,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Spatial medium signals: 1 matches
5f9327ee1aa72e34693d5b19,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (7 <math> tags, 673 visible chars)"
622f08d7b70e4b50e4500a1d,physics,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93b36be6934d54f80d0d65,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5fa925416819ae05644aa228,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f6429b70e4b50e4501da9,chemistry,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93b36be6934d54f80d0d64,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93b36be6934d54f80d0d67,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f0a6eb70e4b50e4500a40,physics,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93bb9fe6934d54f80d0d70,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93babee6934d54f80d0d6a,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93bb9fe6934d54f80d0d72,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93bb9fe6934d54f80d0d73,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f0a6e1f1d6050de0158a6,physics,scq,0.1129,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Spatial medium signals: 1 matches
622f0a6eb70e4b50e4500a42,physics,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f642a1f1d6050de016a60,chemistry,scq,0.0741,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 3/8 labels have <15 chars
622f0a6e1f1d6050de0158a8,physics,scq,0.1272,0.0,0.0,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622f0a6eb70e4b50e4500a44,unknown,scq,0.5405,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,possible,S1,Explicit ref: 'figure'
622f0b85b70e4b50e4500a56,physics,scq,0.5364,1.0,0.8,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,1,possible,S1,Explicit ref: 'figure'
5f93c450e6934d54f80d0d84,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f0b851f1d6050de0158bc,physics,scq,0.6724,1.0,0.8,0.0,0.9,0.0,0.0,0.0,0.5,0.0,1,probable,S1,Explicit ref: 'figure'
5f93c451e6934d54f80d0d86,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93c857e6934d54f80d0d8a,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93c857e6934d54f80d0d8c,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93ca7ae6934d54f80d0d8e,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93ca7ae6934d54f80d0d90,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93c451e6934d54f80d0d87,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (5 <math> tags, 434 visible chars)"
5f93d3e6e6934d54f80d0d9f,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f0c781f1d6050de0158c8,physics,scq,0.1963,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,Visual term: 'cross-section'
622f0c78b70e4b50e4500a64,physics,scq,0.5266,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,possible,S1,Explicit ref: 'figure'
622f0c781f1d6050de0158ca,physics,scq,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (3 <math> tags, 245 visible chars)"
5f93d3e6e6934d54f80d0da0,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f0d661f1d6050de0158e2,physics,scq,0.0234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (12 <math> tags, 878 visible chars)"
5f93d3e6e6934d54f80d0da3,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93d407e6934d54f80d0da5,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f0d661f1d6050de0158e4,physics,scq,0.593,1.0,0.8,0.125,0.0,0.0,0.0,0.0,0.5,0.0,1,possible,S1,Explicit ref: 'figure'
622f0d66b70e4b50e4500a78,unknown,scq,0.545,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,possible,S1,Explicit ref: 'figure'
5f93c857e6934d54f80d0d89,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (5 <math> tags, 458 visible chars)"
622f642ab70e4b50e4501dab,chemistry,scq,0.1256,0.0,0.0,0.125,0.4,0.0,0.0,0.0,0.5,0.0,0,unlikely,S4,Orphaned options: 1/8 labels have <15 chars
622f642a1f1d6050de016a62,unknown,scq,0.14,0.0,0.0,0.25,0.4,0.0,0.0,0.0,0.5,0.0,0,unlikely,S4,Orphaned options: 2/8 labels have <15 chars
622f650fb70e4b50e4501e63,unknown,scq,0.075,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
5f93d9ede6934d54f80d0dba,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f6510b70e4b50e4501e65,chemistry,scq,0.1487,0.0,0.0,0.375,0.4,0.0,0.0,0.0,0.5,0.0,0,unlikely,S4,Orphaned options: 3/8 labels have <15 chars
622f65101f1d6050de016b26,chemistry,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93d9ede6934d54f80d0dbb,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93dc3ce6934d54f80d0dbe,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (8 <math> tags, 406 visible chars)"
622f6510b70e4b50e4501e67,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (13 <math> tags, 538 visible chars)"
622f6b801f1d6050de016df8,biology,scq,0.0705,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0,unlikely,S4,Pronoun with possible missing antecedent
622f6b80b70e4b50e4502123,chemistry,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93eb93e6934d54f80d0dde,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f93eb92e6934d54f80d0ddd,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (4 <math> tags, 262 visible chars)"
622f0e1cb70e4b50e4500a86,unknown,scq,0.115,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
622f0e1db70e4b50e4500a88,physics,scq,0.0654,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 7/10 labels have <15 chars
622f0e1d1f1d6050de015900,unknown,scq,0.1092,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 7/10 labels have <15 chars
622f0e1db70e4b50e4500a8a,physics,scq,0.0467,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 1/2 labels have <15 chars
5fa925416819ae05644aa229,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f9442099926c658dcdee29b,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (4 <math> tags, 392 visible chars)"
5f9442099926c658dcdee29c,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
622f6b80b70e4b50e4502125,chemistry,scq,0.0608,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S3,Orphaned options: 2/8 labels have <15 chars
5f9443ad9926c658dcdee2a2,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f9448019926c658dcdee2a4,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f9448019926c658dcdee2a6,unknown,scq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S1,
5f9448019926c658dcdee2a7,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (3 <math> tags, 283 visible chars)"
5f946b059926c658dcdee2c1,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (8 <math> tags, 697 visible chars)"
5f946eba9926c658dcdee2c8,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (6 <math> tags, 452 visible chars)"
5f9528d29926c658dcdee2f2,unknown,scq,0.04,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0,unlikely,S4,Very short question text (29 chars)
5f9478669926c658dcdee2d8,unknown,scq,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,unlikely,S8,"High MathML density (6 <math> tags, 440 visible chars)"
6423f8ea0b756526070fc159,unknown,scq,0.0676,0.0,0.0,0.1875,0.4,0.0,0.0,0.0,0.0,0.0,0,unlikely,S4,Orphaned options: 3/16 labels have <15 chars
64257d573ba65378e3db6d00,biology,scq,0.0694,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,unlikely,S3,Orphaned options: 6/8 labels have <15 chars
