Rank | Question ID | Score | Subject | Flagged
 3145 | 6683d306b32bd941bae4fc60 | 0.067 | mathematics | False
 3146 | 66b09011ef0fc74464a59efd | 0.067 | mathematics | False
 3147 | 66af5dabef0fc74464a542b6 | 0.067 | mathematics | False
 3148 | 66cc76eda747413c5035dd6b | 0.067 | mathematics | False
 3149 | 66cf6fdb30a6ac1d289fcb7e | 0.067 | mathematics | False
 3150 | 68c80e6efb6b2f16e2d3c6b0 | 0.067 | mathematics | False
 3151 | 622cd1c81f1d6050de01302e | 0.066 | mathematics | False
 3152 | 63b41abfa4889141b73b483f | 0.066 | mathematics | False
 3153 | 6409893dd75da74dc28c7437 | 0.066 | chemistry   | False
 3154 | 62316341b70e4b50e4507b47 | 0.066 | chemistry   | False
 3155 | 64439efd9324065661cd0c4f | 0.066 | chemistry   | False
 3156 | 645275ba71d6213928784824 | 0.066 | chemistry   | False
 3157 | 6452765ac2da61392243b8a4 | 0.066 | chemistry   | False
 3158 | 6231a0f21f1d6050de01cf6c | 0.066 | chemistry   | False
 3159 | 623307ef1f1d6050de01fa8a | 0.066 | chemistry   | False
 3160 | 6232b7cdb70e4b50e4509a99 | 0.066 | chemistry   | False
 3161 | 6232bfdab70e4b50e4509b45 | 0.066 | chemistry   | False
 3162 | 6232c4041f1d6050de01ef44 | 0.066 | chemistry   | False
 3163 | 6232d2c2b70e4b50e4509eb1 | 0.066 | chemistry   | False
 3164 | 6232ef3f1f1d6050de01f7cb | 0.066 | chemistry   | False
 3165 | 62346a151f1d6050de02239c | 0.066 | chemistry   | False
 3166 | 62347524b70e4b50e450d0a6 | 0.066 | chemistry   | False
 3167 | 6234a24c1f1d6050de0226c3 | 0.066 | chemistry   | False
 3168 | 6234c2e91f1d6050de022a17 | 0.066 | chemistry   | False
 3169 | 623327c31f1d6050de0200db | 0.066 | chemistry   | False
 3170 | 62334743b70e4b50e450b6d4 | 0.066 | chemistry   | False
 3171 | 62344d521f1d6050de022170 | 0.066 | chemistry   | False
 3172 | 635d44ffa89d3b30b877f6a9 | 0.066 | unknown     | False
 3173 | 6246a452019c3e4c289c8d56 | 0.066 | chemistry   | False
 3174 | 68c665d91b1dbc16dc932b14 | 0.066 | chemistry   | False
 3175 | 6229e2331f1d6050de00f668 | 0.066 | physics     | False
 3176 | 622cae69b70e4b50e44fddb9 | 0.065 | physics     | False
 3177 | 622f0e1db70e4b50e4500a88 | 0.065 | physics     | False
 3178 | 622a21a8b70e4b50e44faec2 | 0.065 | physics     | False
 3179 | 6233252d1f1d6050de020055 | 0.065 | physics     | False
 3180 | 623325e0b70e4b50e450b1c0 | 0.065 | physics     | False
 3181 | 622b2e781f1d6050de010e31 | 0.065 | physics     | False
 3182 | 636fb99b2391684896548165 | 0.065 | physics     | False
 3183 | 622869761f1d6050de00a58b | 0.065 | physics     | False
 3184 | 6239aa281f1d6050de02c13d | 0.065 | physics     | False
 3185 | 623967db1f1d6050de02b3a2 | 0.065 | physics     | False
 3186 | 625bed6885dc5c7177261339 | 0.065 | physics     | False
 3187 | 688b0f9a7b96c2117e787dd5 | 0.065 | physics     | False
 3188 | 68c6afc61b1dbc16dc935b26 | 0.065 | physics     | False
 3189 | 68c9b689fb6b2f16e2d44227 | 0.065 | physics     | False
 3190 | 6231c4b11f1d6050de01d328 | 0.065 | chemistry   | False
 3191 | 6231b2dbb70e4b50e4508b44 | 0.065 | chemistry   | False
 3192 | 6231cb0cb70e4b50e4508e90 | 0.065 | chemistry   | False
 3193 | 6231cb0c1f1d6050de01d51d | 0.065 | chemistry   | False
 3194 | 6231d95f1f1d6050de01d635 | 0.065 | chemistry   | False
 3195 | 6231db31b70e4b50e4509089 | 0.065 | chemistry   | False
 3196 | 623312171f1d6050de01fbe1 | 0.065 | chemistry   | False
 3197 | 623317311f1d6050de01fc73 | 0.065 | chemistry   | False
 3198 | 6233186b1f1d6050de01fc83 | 0.065 | chemistry   | False
 3199 | 623319221f1d6050de01fc96 | 0.065 | chemistry   | False
 3200 | 62347958b70e4b50e450d1d5 | 0.065 | chemistry   | False
 3201 | 623323df1f1d6050de020019 | 0.065 | chemistry   | False
 3202 | 623325271f1d6050de020051 | 0.065 | chemistry   | False
 3203 | 636bc195e3770c24f8687919 | 0.065 | chemistry   | False
 3204 | 63a498fd1fa5e83cb0cd2a90 | 0.065 | chemistry   | False
 3205 | 62303c28b70e4b50e4503bde | 0.065 | chemistry   | False
 3206 | 6231c1cfb70e4b50e4508d3f | 0.065 | chemistry   | False
 3207 | 6231c1cf1f1d6050de01d2a7 | 0.065 | chemistry   | False
 3208 | 6232ab1cb70e4b50e45099c7 | 0.065 | chemistry   | False
 3209 | 6245d24562300a4c22e79fc7 | 0.065 | chemistry   | False
 3210 | 624a96ea347adf611894f14a | 0.065 | chemistry   | False
 3211 | 62615c3591b8a8717d521fec | 0.065 | chemistry   | False
 3212 | 61225d85a34397610a9a3a37 | 0.065 | physics     | False
 3213 | 636117cca89d3b30b87893ed | 0.065 | physics     | False
 3214 | 622897691f1d6050de00b25e | 0.065 | physics     | False
 3215 | 625c32b691b8a8717d514dc4 | 0.065 | physics     | False
 3216 | 688af3e03c317d1178f0026f | 0.065 | physics     | False
 3217 | 68c6659dfb6b2f16e2d32715 | 0.065 | physics     | False
 3218 | 68c80bc51b1dbc16dc93c9cb | 0.065 | physics     | False
 3219 | 68ccebfe8a7aac5cfb909bb9 | 0.065 | physics     | False
 3220 | 622dee44b70e4b50e44ff7fc | 0.064 | unknown     | False
 3221 | 64257e9d3ba65378e3db6df2 | 0.064 | biology     | False
 3222 | 6350f9dfff7e0721b93bcd30 | 0.064 | unknown     | False
 3223 | 63ecd6b2e776590601099bc6 | 0.064 | mathematics | False
 3224 | 622c650d1f1d6050de012244 | 0.064 | mathematics | False
 3225 | 622cde951f1d6050de013274 | 0.064 | mathematics | False
 3226 | 622ac6c71f1d6050de01075a | 0.064 | mathematics | False
 3227 | 63621652a89d3b30b878ba06 | 0.064 | mathematics | False
 3228 | 634a736c105d271182ba8e15 | 0.064 | mathematics | False
 3229 | 634a736cee08e61189fef2d4 | 0.064 | mathematics | False
 3230 | 6350f7e1ff7e0721b93bccff | 0.064 | mathematics | False
 3231 | 637f6cb8ea25466f78ebde52 | 0.064 | mathematics | False
 3232 | 63b41a38ee1b3841be126270 | 0.064 | mathematics | False
 3233 | 622f7b4eb70e4b50e45024fb | 0.064 | mathematics | False
 3234 | 63ce939efb08aa145820a5c1 | 0.064 | mathematics | False
 3235 | 622c8bac1f1d6050de012949 | 0.064 | mathematics | False
 3236 | 622d83c3b70e4b50e44fee9c | 0.064 | mathematics | False
 3237 | 6230a8881f1d6050de01a30e | 0.064 | unknown     | False
 3238 | 6350dfb6ff7e0721b93bc4f2 | 0.063 | physics     | False
 3239 | 63ecd452e776590601097ac2 | 0.063 | unknown     | False
 3240 | 5feadd7c43b02c058549c598 | 0.063 | unknown     | False
 3241 | 6231c9841f1d6050de01d514 | 0.063 | unknown     | False
 3242 | 62331ff81f1d6050de01ffac | 0.063 | unknown     | False
 3243 | 611c029ae59f605dc775d412 | 0.063 | unknown     | False
 3244 | 62332a58b70e4b50e450b31c | 0.063 | unknown     | False
 3245 | 63611529c0fbd530b1c04615 | 0.063 | unknown     | False
 3246 | 6350ea631fcdc121c0a6329f | 0.063 | unknown     | False
 3247 | 621b9328037aa92699032537 | 0.063 | unknown     | False
 3248 | 624d61fbdfc2e727eb02ec8e | 0.063 | unknown     | False
 3249 | 68c665f91b1dbc16dc932b32 | 0.063 | unknown     | False
 3250 | 68d929e1169d9429ccdbd4d5 | 0.063 | unknown     | False
 3251 | 68dea835387eea3d0d95fb15 | 0.063 | unknown     | False
 3252 | 622f29d71f1d6050de015e43 | 0.063 | mathematics | False
 3253 | 622a485e1f1d6050de0103e3 | 0.063 | physics     | False
 3254 | 622a37a11f1d6050de0101ed | 0.063 | physics     | False
 3255 | 622d66231f1d6050de013d04 | 0.062 | unknown     | False
 3256 | 622c6938b70e4b50e44fd3e7 | 0.062 | unknown     | False
 3257 | 622c6facb70e4b50e44fd539 | 0.062 | unknown     | False
 3258 | 622ce0c11f1d6050de01328a | 0.062 | unknown     | False
 3259 | 6229a99f1f1d6050de00f118 | 0.062 | unknown     | False
 3260 | 622a0d411f1d6050de00fb8c | 0.062 | unknown     | False
 3261 | 6357d46ec0fbd530b1bee52a | 0.062 | unknown     | False
 3262 | 613ca1f2ad43ff27f8709404 | 0.062 | unknown     | False
 3263 | 63458a78105d271182b96a39 | 0.062 | unknown     | False
 3264 | 6346986d105d271182b9a183 | 0.062 | unknown     | False
 3265 | 634a759aee08e61189fef3e8 | 0.062 | unknown     | False
 3266 | 63bbeea9a55bf64802c803ee | 0.062 | unknown     | False
 3267 | 62014e69d0ac210baaf98226 | 0.062 | unknown     | False
 3268 | 623d8e270f4d441585785398 | 0.062 | unknown     | False
 3269 | 625276bde9258165dd1f833d | 0.062 | unknown     | False
 3270 | 5fcb5b53974d140543d36e15 | 0.062 | unknown     | False
 3271 | 6229e7adb70e4b50e44fa448 | 0.062 | physics     | False
 3272 | 636bc37de3770c24f868792e | 0.062 | physics     | False
 3273 | 63a0a6c96873ea1f328adecf | 0.062 | physics     | False
 3274 | 63a0a7f47f7e851f384df92a | 0.062 | physics     | False
 3275 | 6228aa451f1d6050de00b4cf | 0.062 | physics     | False
 3276 | 6229b5c3b70e4b50e44f9f84 | 0.062 | physics     | False
 3277 | 622a02dcb70e4b50e44fa956 | 0.062 | physics     | False
 3278 | 622d6ae8b70e4b50e44fedf0 | 0.062 | mathematics | False
 3279 | 622dae171f1d6050de01434c | 0.062 | mathematics | False
 3280 | 622cd510b70e4b50e44fe288 | 0.062 | mathematics | False
 3281 | 622f26e8b70e4b50e4500fce | 0.062 | mathematics | False
 3282 | 622f3141b70e4b50e45013bc | 0.062 | mathematics | False
 3283 | 622ee4bcb70e4b50e45003c2 | 0.062 | mathematics | False
 3284 | 64423f28601c9b566702543a | 0.062 | mathematics | False
 3285 | 645e26b2c2da613922457d17 | 0.062 | mathematics | False
 3286 | 635d4117c0fbd530b1bf9b9d | 0.062 | mathematics | False
 3287 | 637f6da29357a06f7e31e915 | 0.062 | mathematics | False
 3288 | 622cf8de1f1d6050de013431 | 0.062 | mathematics | False
 3289 | 622d87d61f1d6050de013eb5 | 0.062 | mathematics | False
 3290 | 6238314a1f1d6050de0282b7 | 0.062 | mathematics | False
 3291 | 623d8d204f7879158bb7366a | 0.062 | mathematics | False
 3292 | 62b2ac4a536b0512e5ec2cf2 | 0.062 | mathematics | False
 3293 | 62b2b4a2d0c02e12eb29052d | 0.062 | mathematics | False
 3294 | 68f21de1941cda588bc046d7 | 0.062 | mathematics | False
 3295 | 60e4e6cc4c6ee27085b6a737 | 0.062 | biology     | False
 3296 | 64632432be25720a01249e7c | 0.062 | chemistry   | False
 3297 | 643e951c601c9b566701b855 | 0.062 | chemistry   | False
 3298 | 64788fd9f58b7d79bd427740 | 0.062 | chemistry   | False
 3299 | 6683dc81b32bd941bae5060c | 0.062 | unknown     | False
 3300 | 63ba8bbba55bf64802c73f5b | 0.062 | unknown     | False
 3301 | 68d4c5e4de05c26890372c45 | 0.062 | chemistry   | False
 3302 | 68f21d43941cda588bc044a8 | 0.062 | chemistry   | False
 3303 | 696a877465252c04fc1f82c0 | 0.062 | chemistry   | False
 3304 | 622dee44b70e4b50e44ff7fa | 0.061 | unknown     | False
 3305 | 63621d2ce3770c24f866c51c | 0.061 | mathematics | False
 3306 | 622f6b80b70e4b50e4502125 | 0.061 | chemistry   | False
 3307 | 643e949a9324065661cc5173 | 0.061 | chemistry   | False
 3308 | 6452765ac2da61392243b8a6 | 0.061 | chemistry   | False
 3309 | 62319515b70e4b50e45088d2 | 0.061 | chemistry   | False
 3310 | 6455094bc2da61392244196d | 0.061 | chemistry   | False
 3311 | 62470b4f62300a4c22e7fbd1 | 0.061 | chemistry   | False
 3312 | 6247199b019c3e4c289cc6f4 | 0.061 | chemistry   | False
 3313 | 6231ed9e1f1d6050de01e1c3 | 0.061 | chemistry   | False
 3314 | 623313db1f1d6050de01fc23 | 0.061 | chemistry   | False
 3315 | 623313dbb70e4b50e450ad13 | 0.061 | chemistry   | False
 3316 | 6232b774b70e4b50e4509a97 | 0.061 | chemistry   | False
 3317 | 623437aeb70e4b50e450ce94 | 0.061 | chemistry   | False
 3318 | 623029491f1d6050de018e47 | 0.061 | chemistry   | False
 3319 | 622ef5d2b70e4b50e4500794 | 0.061 | chemistry   | False
 3320 | 623026edb70e4b50e4503933 | 0.061 | chemistry   | False
 3321 | 623025b5b70e4b50e4503920 | 0.061 | chemistry   | False
 3322 | 62302dab1f1d6050de018f65 | 0.061 | chemistry   | False
 3323 | 6231c34a1f1d6050de01d2e8 | 0.061 | chemistry   | False
 3324 | 623daf594f7879158bb73a5d | 0.061 | chemistry   | False
 3325 | 66cb38428a4776212970f81e | 0.061 | chemistry   | False
 3326 | 68d3e2e7a413de5a0d9d249b | 0.061 | chemistry   | False
 3327 | 68f21e19c21d9d5891885360 | 0.061 | chemistry   | False
 3328 | 616140d702e3eb4f5c2a6661 | 0.061 | mathematics | False
 3329 | 623027c6b70e4b50e4503ac0 | 0.061 | mathematics | False
 3330 | 667e5bfdd4329a06855afbf5 | 0.061 | mathematics | False
 3331 | 622da1bc1f1d6050de0142e0 | 0.060 | unknown     | False
 3332 | 623307efb70e4b50e450a9fc | 0.060 | unknown     | False
 3333 | 6234742f1f1d6050de0223fe | 0.060 | unknown     | False
 3334 | 623346011f1d6050de020806 | 0.060 | unknown     | False
 3335 | 63ba8f12c723944808239818 | 0.060 | unknown     | False
 3336 | 622c6df91f1d6050de012311 | 0.060 | unknown     | False
 3337 | 622c6e231f1d6050de012318 | 0.060 | unknown     | False
 3338 | 622c707f1f1d6050de0126dc | 0.060 | unknown     | False
 3339 | 622c7085b70e4b50e44fd69e | 0.060 | unknown     | False
 3340 | 5f772f44c88f3b2f3077fb31 | 0.060 | unknown     | False
 3341 | 62319fac1f1d6050de01cf5b | 0.060 | unknown     | False
 3342 | 6233161e1f1d6050de01fc4d | 0.060 | unknown     | False
 3343 | 62331f5e1f1d6050de01ff9f | 0.060 | unknown     | False
 3344 | 62332093b70e4b50e450b118 | 0.060 | unknown     | False
 3345 | 62332554b70e4b50e450b1aa | 0.060 | unknown     | False
 3346 | 62332a591f1d6050de020182 | 0.060 | unknown     | False
 3347 | 6350f9df1fcdc121c0a63629 | 0.060 | unknown     | False
 3348 | 63510a1f1fcdc121c0a6398e | 0.060 | unknown     | False
 3349 | 63787936d701b56ae7862ec5 | 0.060 | unknown     | False
 3350 | 6229afbc1f1d6050de00f1a7 | 0.060 | physics     | False
 3351 | 66cdc28122d11f0bd36b0666 | 0.060 | unknown     | False
 3352 | 66d5e7a41406e157309151f1 | 0.060 | unknown     | False
 3353 | 622f64291f1d6050de016a5e | 0.060 | biology     | False
 3354 | 622f2247b70e4b50e4500e72 | 0.059 | physics     | False
 3355 | 66bc7044f341d841833ac0a3 | 0.059 | chemistry   | False
 3356 | 6257fbfc847cf5396f991c41 | 0.059 | unknown     | False
 3357 | 622c874bb70e4b50e44fd865 | 0.059 | physics     | False
 3358 | 622ce415b70e4b50e44fe3fd | 0.059 | mathematics | False
 3359 | 62383084b70e4b50e45130ad | 0.059 | mathematics | False
 3360 | 60713a738510bf7dfe9778f9 | 0.059 | mathematics | False
 3361 | 623327b4b70e4b50e450b242 | 0.059 | physics     | False
 3362 | 635011091fcdc121c0a61446 | 0.059 | mathematics | False
 3363 | 63a099766873ea1f328ad14d | 0.059 | mathematics | False
 3364 | 62b1f793536b0512e5ec0796 | 0.059 | mathematics | False
 3365 | 66a75c503229e5071b406e55 | 0.059 | chemistry   | False
 3366 | 622916a91f1d6050de00e30b | 0.058 | physics     | False
 3367 | 622a4df91f1d6050de010407 | 0.058 | physics     | False
 3368 | 6415d293b80044071f4cac44 | 0.058 | biology     | False
 3369 | 62331731b70e4b50e450ade5 | 0.058 | chemistry   | False
 3370 | 622a41781f1d6050de01025d | 0.058 | biology     | False
 3371 | 63c3d38e160c354e1be5fa44 | 0.058 | chemistry   | False
 3372 | 66cda00568acf40bcd38beb8 | 0.058 | chemistry   | False
 3373 | 622c4d4f1f1d6050de011f66 | 0.058 | unknown     | False
 3374 | 622da082b70e4b50e44ff3d4 | 0.058 | unknown     | False
 3375 | 622ca453b70e4b50e44fdce6 | 0.058 | unknown     | False
 3376 | 622e0b3cb70e4b50e44ffb4c | 0.058 | unknown     | False
 3377 | 62308a8bb70e4b50e4505760 | 0.058 | unknown     | False
 3378 | 6231700d1f1d6050de01c428 | 0.058 | unknown     | False
 3379 | 62318881b70e4b50e45086a4 | 0.058 | unknown     | False
 3380 | 62319515b70e4b50e45088d6 | 0.058 | unknown     | False
 3381 | 62355c99b70e4b50e450e1ad | 0.058 | unknown     | False
 3382 | 622f16651f1d6050de0159b4 | 0.058 | unknown     | False
 3383 | 622a1a6f1f1d6050de00fda3 | 0.058 | unknown     | False
 3384 | 622a2056b70e4b50e44fae79 | 0.058 | unknown     | False
 3385 | 62330132b70e4b50e450a960 | 0.058 | unknown     | False
 3386 | 6233038ab70e4b50e450a996 | 0.058 | unknown     | False
 3387 | 62330724b70e4b50e450a9f4 | 0.058 | unknown     | False
 3388 | 62330d1b1f1d6050de01fb83 | 0.058 | unknown     | False
 3389 | 622acc421f1d6050de010797 | 0.058 | unknown     | False
 3390 | 63877199798638795567cf60 | 0.058 | unknown     | False
 3391 | 63c3ad9715ceaa4e21b929da | 0.058 | unknown     | False
 3392 | 623086bab70e4b50e4505725 | 0.058 | unknown     | False
 3393 | 623978b51f1d6050de02b711 | 0.058 | unknown     | False
 3394 | 6246a0c262300a4c22e7d3a0 | 0.058 | unknown     | False
 3395 | 6246bbd6019c3e4c289c964c | 0.058 | unknown     | False
 3396 | 6245d245019c3e4c289c6014 | 0.058 | unknown     | False
 3397 | 68c6667efb6b2f16e2d32823 | 0.058 | unknown     | False
 3398 | 68ccec178a7aac5cfb909bc5 | 0.058 | unknown     | False
 3399 | 62302dacb70e4b50e4503b27 | 0.057 | chemistry   | False
 3400 | 6346986dee08e61189fe1ac4 | 0.057 | unknown     | False
 3401 | 634e575e1fcdc121c0a5bbef | 0.057 | unknown     | False
 3402 | 691433b8bc1c27262897f9ee | 0.057 | unknown     | False
 3403 | 622f34a6b70e4b50e4501415 | 0.057 | unknown     | False
 3404 | 6350fb2fff7e0721b93bce1a | 0.057 | unknown     | False
 3405 | 635d44ffa89d3b30b877f6a7 | 0.056 | mathematics | False
 3406 | 622c65cbb70e4b50e44fd3b6 | 0.056 | physics     | False
 3407 | 63679690fd766b24f25393f9 | 0.056 | physics     | False
 3408 | 6229b10a1f1d6050de00f1ba | 0.056 | physics     | False
 3409 | 6229d8fb1f1d6050de00f44e | 0.056 | physics     | False
 3410 | 62b1fef8536b0512e5ec089c | 0.056 | mathematics | False
 3411 | 6228871bb70e4b50e44f5009 | 0.056 | physics     | False
 3412 | 68f21e5c941cda588bc048c6 | 0.056 | physics     | False
 3413 | 60c625138d400c63e917be3f | 0.056 | unknown     | False
 3414 | 60ce303fbdc19d02c52aa504 | 0.056 | unknown     | False
 3415 | 623097371f1d6050de01a1d5 | 0.056 | chemistry   | False
 3416 | 64550c5e71d621392878be9f | 0.056 | chemistry   | False
 3417 | 6231b122b70e4b50e4508b39 | 0.056 | chemistry   | False
 3418 | 6231d19ab70e4b50e4508f2b | 0.056 | chemistry   | False
 3419 | 623319351f1d6050de01fca7 | 0.056 | chemistry   | False
 3420 | 6231b122b70e4b50e4508b37 | 0.056 | chemistry   | False
 3421 | 62331f5e1f1d6050de01ffa1 | 0.055 | chemistry   | False
 3422 | 62332555b70e4b50e450b1ae | 0.055 | chemistry   | False
 3423 | 634a736c105d271182ba8e17 | 0.055 | mathematics | False
 3424 | 6350f6851fcdc121c0a635d2 | 0.055 | mathematics | False
 3425 | 6350fcef1fcdc121c0a63716 | 0.055 | mathematics | False
 3426 | 63722eed59cf755a6470865f | 0.055 | mathematics | False
 3427 | 622843c01f1d6050de00a294 | 0.055 | chemistry   | False
 3428 | 622ee4bbb70e4b50e45003c0 | 0.055 | mathematics | False
 3429 | 5fe996d8a8b3ce0589a2def3 | 0.055 | unknown     | False
 3430 | 623826091f1d6050de0281dd | 0.055 | unknown     | False
 3431 | 68d4c5bbde05c26890372b72 | 0.055 | mathematics | False
 3432 | 62331f5eb70e4b50e450b099 | 0.054 | biology     | False
 3433 | 62582492847cf5396f994813 | 0.054 | unknown     | False
 3434 | 622d6623b70e4b50e44fed72 | 0.054 | unknown     | False
 3435 | 623319d6b70e4b50e450ae22 | 0.054 | unknown     | False
 3436 | 622c73e0b70e4b50e44fd6db | 0.054 | physics     | False
 3437 | 622cbfa81f1d6050de012ee0 | 0.054 | physics     | False
 3438 | 62286976b70e4b50e44f43cc | 0.054 | physics     | False
 3439 | 622e0c2a1f1d6050de014ba2 | 0.054 | physics     | False
 3440 | 6228d4621f1d6050de00c168 | 0.054 | physics     | False
 3441 | 622ee8531f1d6050de0154c6 | 0.054 | physics     | False
 3442 | 622eed071f1d6050de015555 | 0.054 | physics     | False
 3443 | 622b18991f1d6050de010a37 | 0.054 | physics     | False
 3444 | 622a50a31f1d6050de01041d | 0.054 | physics     | False
 3445 | 638880fa5497b817de5d4a48 | 0.054 | physics     | False
 3446 | 622b79fab70e4b50e44fc7dd | 0.054 | physics     | False
 3447 | 622b28501f1d6050de010b52 | 0.054 | physics     | False
 3448 | 622c71491f1d6050de0126f2 | 0.054 | physics     | False
 3449 | 622d039a1f1d6050de0134b8 | 0.054 | physics     | False
 3450 | 62305aa9b70e4b50e45050c5 | 0.054 | physics     | False
 3451 | 68c66624fb6b2f16e2d327b2 | 0.054 | physics     | False
 3452 | 68c8033b1b1dbc16dc93c0ce | 0.054 | physics     | False
 3453 | 622cdcc8b70e4b50e44fe3b8 | 0.053 | mathematics | False
 3454 | 6350142a1fcdc121c0a61567 | 0.053 | mathematics | False
 3455 | 624ce1e138f1931b228e6328 | 0.053 | mathematics | False
 3456 | 6259439a847cf5396f9ad254 | 0.053 | mathematics | False
 3457 | 6452801a71d6213928784ab2 | 0.053 | chemistry   | False
 3458 | 638736d63689d14173d683e8 | 0.053 | chemistry   | False
 3459 | 622eeaaf1f1d6050de015527 | 0.053 | physics     | False
 3460 | 6909cb0a756bf665a845810b | 0.053 | physics     | False
 3461 | 63621d2cfd766b24f252a330 | 0.052 | mathematics | False
 3462 | 637f6d1dea25466f78ebde7c | 0.052 | mathematics | False
 3463 | 62331b5bb70e4b50e450ae4d | 0.052 | unknown     | False
 3464 | 623329dfb70e4b50e450b2a2 | 0.052 | unknown     | False
 3465 | 63458925ee08e61189fddbb0 | 0.052 | unknown     | False
 3466 | 623059be1f1d6050de0197d4 | 0.052 | unknown     | False
 3467 | 68dea5d8d0cda73d07e93a27 | 0.051 | mathematics | False
 3468 | 6443a296601c9b5667028cde | 0.051 | chemistry   | False
 3469 | 6231d95fb70e4b50e4508fd1 | 0.051 | chemistry   | False
 3470 | 622cde95b70e4b50e44fe3c6 | 0.051 | mathematics | False
 3471 | 622e08fc1f1d6050de014ab3 | 0.051 | mathematics | False
 3472 | 63620233c0fbd530b1c06870 | 0.051 | mathematics | False
 3473 | 6362054bc0fbd530b1c06897 | 0.051 | mathematics | False
 3474 | 63ce939e49f317145e160f1f | 0.051 | mathematics | False
 3475 | 62292102b70e4b50e44f7fc2 | 0.051 | physics     | False
 3476 | 635d4806c0fbd530b1bf9cbd | 0.051 | mathematics | False
 3477 | 636221c4fd766b24f252a4ac | 0.051 | mathematics | False
 3478 | 62b1f793d0c02e12eb28e275 | 0.051 | mathematics | False
 3479 | 623308eab70e4b50e450aa80 | 0.051 | biology     | False
 3480 | 63ee118224ec9b2ebb7bf6ef | 0.050 | mathematics | False
 3481 | 6229301c1f1d6050de00e343 | 0.050 | physics     | False
 3482 | 5f5e0ae977d3f86e65ededca | 0.050 | unknown     | False
 3483 | 64098468d75da74dc28c727c | 0.050 | chemistry   | False
 3484 | 6409893ed75da74dc28c7439 | 0.050 | chemistry   | False
 3485 | 6409897dc74ca24dc85a07e8 | 0.050 | chemistry   | False
 3486 | 622c5b41b70e4b50e44fd1c5 | 0.050 | unknown     | False
 3487 | 622c81821f1d6050de012802 | 0.050 | unknown     | False
 3488 | 622cab60b70e4b50e44fdd9d | 0.050 | unknown     | False
 3489 | 622cb090b70e4b50e44fddf5 | 0.050 | unknown     | False
 3490 | 622cd1c81f1d6050de01302c | 0.050 | unknown     | False
 3491 | 622ce4151f1d6050de0132b1 | 0.050 | mathematics | False
 3492 | 622dee0cb70e4b50e44ff7f8 | 0.050 | unknown     | False
 3493 | 5f7fe13570ebdd749d247adb | 0.050 | unknown     | False
 3494 | 622e06ed1f1d6050de014a7a | 0.050 | chemistry   | False
 3495 | 622b7eb91f1d6050de011983 | 0.050 | physics     | False
 3496 | 622e0bd8b70e4b50e44ffb5d | 0.050 | chemistry   | False
 3497 | 6228d462b70e4b50e44f6191 | 0.050 | physics     | False
 3498 | 5f84ab43a70e9e2200efab56 | 0.050 | unknown     | False
 3499 | 63d648cf0085725288d2f928 | 0.050 | unknown     | False
 3500 | 63d64f872eb3635281cd2029 | 0.050 | chemistry   | False
 3501 | 63d651a22eb3635281cd20a6 | 0.050 | chemistry   | False
 3502 | 62290b8d1f1d6050de00e2e9 | 0.050 | unknown     | False
 3503 | 63da5dae0085725288d414d1 | 0.050 | unknown     | False
 3504 | 64632246be25720a01249e33 | 0.050 | unknown     | False
 3505 | 5f8fb7aba25e6f29e59f6694 | 0.050 | unknown     | False
 3506 | 622f29d7b70e4b50e450111e | 0.050 | unknown     | False
 3507 | 622f3f811f1d6050de016212 | 0.050 | biology     | False
 3508 | 622f419b1f1d6050de016272 | 0.050 | unknown     | False
 3509 | 622f42f71f1d6050de016288 | 0.050 | physics     | False
 3510 | 622f43edb70e4b50e450167d | 0.050 | unknown     | False
 3511 | 6425809a3ba65378e3db6f83 | 0.050 | unknown     | False
 3512 | 6425809a3ba65378e3db6f85 | 0.050 | biology     | False
 3513 | 6230cadab70e4b50e4505b61 | 0.050 | unknown     | False
 3514 | 62316e8b1f1d6050de01c3c1 | 0.050 | unknown     | False
 3515 | 6425814dd5f7f578de8d2ae6 | 0.050 | unknown     | False
 3516 | 623176071f1d6050de01c49c | 0.050 | unknown     | False
 3517 | 62318d6c1f1d6050de01ce8a | 0.050 | unknown     | False
 3518 | 643e95df9324065661cc517b | 0.050 | unknown     | False
 3519 | 643e9756601c9b566701b89b | 0.050 | biology     | False
 3520 | 643e97569324065661cc51a0 | 0.050 | chemistry   | False
 3521 | 643e97e0601c9b566701b8a1 | 0.050 | physics     | False
 3522 | 643e9917601c9b566701b8b8 | 0.050 | chemistry   | False
 3523 | 643e99829324065661cc51c4 | 0.050 | chemistry   | False
 3524 | 643e99829324065661cc51c8 | 0.050 | chemistry   | False
 3525 | 643e99cc601c9b566701b8ca | 0.050 | chemistry   | False
 3526 | 64439cf79324065661cd0bf9 | 0.050 | chemistry   | False
 3527 | 64439efd601c9b5667028c13 | 0.050 | chemistry   | False
 3528 | 6443a0eb9324065661cd0c88 | 0.050 | unknown     | False
 3529 | 6443a0eb601c9b5667028c58 | 0.050 | unknown     | False
 3530 | 6443a296601c9b5667028cdc | 0.050 | unknown     | False
 3531 | 6443a2eb9324065661cd0cbb | 0.050 | unknown     | False
 3532 | 6443a2eb9324065661cd0cbf | 0.050 | chemistry   | False
 3533 | 645275ba71d6213928784826 | 0.050 | unknown     | False
 3534 | 6452796f71d62139287849b6 | 0.050 | chemistry   | False
 3535 | 64527a1a71d6213928784a37 | 0.050 | physics     | False
